Original File: team_stats.csv
==================================================

# Column Headers:
1. team_name
total_losses: 122
losses_own_third: 10
losses_mid_third: 41
losses_opp_third: 71
low_crosses: 7
high_crosses: 18
blocked_crosses: 3
deep_completions: 9
total_duels: 216
total_duels_won: 115
total_duel_win_rate: 53
average_pass_length: 24.8
offensive_duels: 86
offensive_duels_won: 36
offensive_duels_win_rate: 42
defensive_duels: 64
defensive_duels_won: 54
defensive_duels_win_rate: 84
loose_ball_duels: 7
loose_balls_won: 4
loose_ball_win_rate: 57
aerial_duels: 59
aerial_duels_won: 21
aerial_duel_win_rate: 36
dribbles_attempted: 22
successful_dribbles: 15
dribbling_success_rate: 68.0
challenge_intensity: 4.3
xG: 2.13
possession_time: 32:05
average_shot_dist: 18.3
match_tempo: 14.4

--------------------------------------------------
team_name: Notre Dame Fighting Irish
opponent_team_name: Indiana Hoosiers
match_date: 30-08-2024
competition: NCAA D1 Non-conference matches Regular season
goals: 2
possession: 41
shots: 8
shots_on_target: 4
num_of_possessions: 94
shots_on_post: 0
shots_blocked: 2
shots_wide: 2
possessions_end_in_opp_half: 38
perc_total_possessions_end_in_opp_half: 40
shots_inside_box: 5
shots_on_target_inside_box: 2
shots_on_target_inside_box_perc: 40
posssessions_end_in_opp_box: 10
perc_total_possessions_end_in_opp_box: 11
shots_outside_box: 3
shots_on_target_outside_box: 2
shots_on_target_outside_box_perc: 67
average_possession_time: 00:14
corners: 4
free_kicks: 2
offsides: 3
total_open_play_possessions: 80
fouls_committed: 16
fouls_drawn: 5
num_short_possessions: 45
yellows: 1
reds: 0
num_medium_possessions: 14
num_long_possessions: 16
num_very_long_possessions: 5
total_attacks: 30
total_attacks_with_shots: 8
total_attacks_to_shot_rate: 27
num_positional_attacks: 23
positional_attacks_with_shots: 5
positional_attacks_to_shot_rate: 22
counters: 0
total_passes_attempted: 412
total_accurate_passes: 336
total_passing_accuracy: 82
total_free_kicks: 2
free_kicks_with_shots: 1
free_kick_shot_perc: 50
forward_passes_attempted: 162
forward_accurate_passes: 109
forward_passing_accuracy: 67
total_corners: 4
corners_with_shots: 1
corner_shot_perc: 25
back_passes_attempted: 74
back_accurate_passes: 67
back_passing_accuracy: 91
lateral_passes_attempted: 117
lateral_accurate_passes: 109
lateral_passing_accuracy: 93
progressive_passes_attempted: 77
progressive_accurate_passes: 43
progressive_passing_accuracy: 56
slide_tackles: 4
long_passes_attempted: 47
long_accurate_passes: 19
long_passing_accuracy: 40
interceptions: 41
fin_third_passes_attempted: 56
fin_third_accurate_passes: 31
fin_third_passing_accuracy: 55
clearances: 11
average_pass_to_final_third_length: 35.8
ppda: 11.8
passes_to_box_attempted: 6
accurate_passes_to_box: 3
passes_to_box_accuracy: 50
shot_assists: 4
total_recoveries: 76
recoveries_own_third: 35
recoveries_mid_third: 36
recoveries_opp_third: 5
recoveries_in_opp_half: 17
total_crosses: 4
accurate_crosses: 3
crossing_accuracy: 75
total_losses: 117
losses_own_third: 27
losses_mid_third: 46
losses_opp_third: 44
low_crosses: 1
high_crosses: 3
blocked_crosses: 0
deep_completions: 5
total_duels: 216
total_duels_won: 95
total_duel_win_rate: 44
average_pass_length: 19.3
offensive_duels: 64
offensive_duels_won: 10
offensive_duels_win_rate: 16
defensive_duels: 86
defensive_duels_won: 50
defensive_duels_win_rate: 58
loose_ball_duels: 7
loose_balls_won: 2
loose_ball_win_rate: 29
aerial_duels: 59
aerial_duels_won: 33
aerial_duel_win_rate: 56
dribbles_attempted: 27
successful_dribbles: /
dribbling_success_rate: 0.45
challenge_intensity: 4.3
xG: 0.73
possession_time: 22:14
average_shot_dist: 16.7
match_tempo: 18.7

--------------------------------------------------
team_name: Indiana Hoosiers
opponent_team_name: Northwestern Wildcats
match_date: 30-10-2024
competition: NCAA D1 Big Ten Round 10
goals: 6
possession: 57
shots: 24
shots_on_target: 11
num_of_possessions: 120
shots_on_post: 1
shots_blocked: 9
shots_wide: 3
possessions_end_in_opp_half: 69
perc_total_possessions_end_in_opp_half: 57
shots_inside_box: 14
shots_on_target_inside_box: 5
shots_on_target_inside_box_perc: 36
posssessions_end_in_opp_box: 22
perc_total_possessions_end_in_opp_box: 18
shots_outside_box: 10
shots_on_target_outside_box: 6
shots_on_target_outside_box_perc: 60
average_possession_time: 00:15
corners: 7
free_kicks: 3
offsides: 2
total_open_play_possessions: 90
fouls_committed: 12
fouls_drawn: 14
num_short_possessions: 46
yellows: 1
reds: 0
num_medium_possessions: 19
num_long_possessions: 20
num_very_long_possessions: 5
total_attacks: 58
total_attacks_with_shots: 23
total_attacks_to_shot_rate: 40
num_positional_attacks: 42
positional_attacks_with_shots: 18
positional_attacks_to_shot_rate: 43
counters: 0
total_passes_attempted: 432
total_accurate_passes: 348
total_passing_accuracy: 81
total_free_kicks: 3
free_kicks_with_shots: 0
free_kick_shot_perc: 0
forward_passes_attempted: 142
forward_accurate_passes: 92
forward_passing_accuracy: 65
total_corners: 7
corners_with_shots: 1
corner_shot_perc: 14
back_passes_attempted: 77
back_accurate_passes: 71
back_passing_accuracy: 92
lateral_passes_attempted: 169
lateral_accurate_passes: 155
lateral_passing_accuracy: 92
progressive_passes_attempted: 82
progressive_accurate_passes: 60
progressive_passing_accuracy: 73
slide_tackles: 3
long_passes_attempted: 56
long_accurate_passes: 20
long_passing_accuracy: 36
interceptions: 47
fin_third_passes_attempted: 73
fin_third_accurate_passes: 48
fin_third_passing_accuracy: 66
clearances: 8
average_pass_to_final_third_length: 34.4
ppda: 7.2
passes_to_box_attempted: 20
accurate_passes_to_box: 9
passes_to_box_accuracy: 45
shot_assists: 16
total_recoveries: 84
recoveries_own_third: 32
recoveries_mid_third: 31
recoveries_opp_third: 21
recoveries_in_opp_half: 32
total_crosses: 19
accurate_crosses: 3
crossing_accuracy: 16
total_losses: 113
losses_own_third: 14
losses_mid_third: 40
losses_opp_third: 59
low_crosses: 5
high_crosses: 7
blocked_crosses: 7
deep_completions: 12
total_duels: 231
total_duels_won: 111
total_duel_win_rate: 48
average_pass_length: 23.7
offensive_duels: 104
offensive_duels_won: 45
offensive_duels_win_rate: 43
defensive_duels: 69
defensive_duels_won: 46
defensive_duels_win_rate: 67
loose_ball_duels: 13
loose_balls_won: 5
loose_ball_win_rate: 38
aerial_duels: 45
aerial_duels_won: 15
aerial_duel_win_rate: 33
dribbles_attempted: 29
successful_dribbles: 20
dribbling_success_rate: 69.0
challenge_intensity: 6.0
xG: 2.97
possession_time: 30:05
average_shot_dist: 18.5
match_tempo: 14.4

--------------------------------------------------
team_name: Northwestern Wildcats
opponent_team_name: Indiana Hoosiers
match_date: 30-10-2024
competition: NCAA D1 Big Ten Round 10
goals: 1
possession: 43
shots: 10
shots_on_target: 1
num_of_possessions: 115
shots_on_post: 0
shots_blocked: 3
shots_wide: 6
possessions_end_in_opp_half: 50
perc_total_possessions_end_in_opp_half: 43
shots_inside_box: 7
shots_on_target_inside_box: 1
shots_on_target_inside_box_perc: 14
posssessions_end_in_opp_box: 11
perc_total_possessions_end_in_opp_box: 10
shots_outside_box: 3
shots_on_target_outside_box: 0
shots_on_target_outside_box_perc: 0
average_possession_time: 00:11
corners: 3
free_kicks: 0
offsides: 1
total_open_play_possessions: 91
fouls_committed: 16
fouls_drawn: 9
num_short_possessions: 56
yellows: 1
reds: 0
num_medium_possessions: 19
num_long_possessions: 15
num_very_long_possessions: 1
total_attacks: 27
total_attacks_with_shots: 10
total_attacks_to_shot_rate: 37
num_positional_attacks: 22
positional_attacks_with_shots: 9
positional_attacks_to_shot_rate: 41
counters: 0
total_passes_attempted: 370
total_accurate_passes: 293
total_passing_accuracy: 79
total_free_kicks: 0
free_kicks_with_shots: 0
free_kick_shot_perc: 0
forward_passes_attempted: 145
forward_accurate_passes: 98
forward_passing_accuracy: 68
total_corners: 3
corners_with_shots: 0
corner_shot_perc: 0
back_passes_attempted: 55
back_accurate_passes: 51
back_passing_accuracy: 93
lateral_passes_attempted: 121
lateral_accurate_passes: 109
lateral_passing_accuracy: 90
progressive_passes_attempted: 78
progressive_accurate_passes: 48
progressive_passing_accuracy: 62
slide_tackles: 2
long_passes_attempted: 35
long_accurate_passes: 20
long_passing_accuracy: 57
interceptions: 51
fin_third_passes_attempted: 50
fin_third_accurate_passes: 24
fin_third_passing_accuracy: 48
clearances: 22
average_pass_to_final_third_length: 34.6
ppda: 14.5
passes_to_box_attempted: 17
accurate_passes_to_box: 9
passes_to_box_accuracy: 53
shot_assists: 7
total_recoveries: 78
recoveries_own_third: 40
recoveries_mid_third: 33
recoveries_opp_third: 5
recoveries_in_opp_half: 14
total_crosses: 11
accurate_crosses: 7
crossing_accuracy: 64
total_losses: 137
losses_own_third: 42
losses_mid_third: 50
losses_opp_third: 45
low_crosses: 2
high_crosses: 8
blocked_crosses: 1
deep_completions: 6
total_duels: 231
total_duels_won: 115
total_duel_win_rate: 50
average_pass_length: 20.4
offensive_duels: 69
offensive_duels_won: 23
offensive_duels_win_rate: 33
defensive_duels: 104
defensive_duels_won: 59
defensive_duels_win_rate: 57
loose_ball_duels: 13
loose_balls_won: 7
loose_ball_win_rate: 54
aerial_duels: 45
aerial_duels_won: 26
aerial_duel_win_rate: 58
dribbles_attempted: 5
successful_dribbles: 51
dribbling_success_rate: 77.7
challenge_intensity: 5.7
xG: 0.84
possession_time: 22:52
average_shot_dist: 17.5
match_tempo: 16.8

--------------------------------------------------
team_name: Michigan Wolverines
opponent_team_name: Indiana Hoosiers
match_date: 16-10-2024
competition: NCAA D1 Big Ten Round 8
goals: 0
possession: 56
shots: 10
shots_on_target: 1
num_of_possessions: 114
shots_on_post: 0
shots_blocked: 3
shots_wide: 6
possessions_end_in_opp_half: 51
perc_total_possessions_end_in_opp_half: 45
shots_inside_box: 6
shots_on_target_inside_box: 0
shots_on_target_inside_box_perc: 0
posssessions_end_in_opp_box: 8
perc_total_possessions_end_in_opp_box: 7
shots_outside_box: 4
shots_on_target_outside_box: 1
shots_on_target_outside_box_perc: 25
average_possession_time: 00:16
corners: 1
free_kicks: 0
offsides: 0
total_open_play_possessions: 101
fouls_committed: 16
fouls_drawn: 8
num_short_possessions: 45
yellows: 1
reds: 0
num_medium_possessions: 32
num_long_possessions: 18
num_very_long_possessions: 6
total_attacks: 31
total_attacks_with_shots: 10
total_attacks_to_shot_rate: 32
num_positional_attacks: 29
positional_attacks_with_shots: 10
positional_attacks_to_shot_rate: 34
counters: 0
total_passes_attempted: 455
total_accurate_passes: 364
total_passing_accuracy: 80
total_free_kicks: 0
free_kicks_with_shots: 1
free_kick_shot_perc: 0
forward_passes_attempted: 176
forward_accurate_passes: 114
forward_passing_accuracy: 65
total_corners: 1
corners_with_shots: 0
corner_shot_perc: 0
back_passes_attempted: 78
back_accurate_passes: 75
back_passing_accuracy: 96
lateral_passes_attempted: 150
lateral_accurate_passes: 129
lateral_passing_accuracy: 86
progressive_passes_attempted: 85
progressive_accurate_passes: 44
progressive_passing_accuracy: 52
slide_tackles: 2
long_passes_attempted: 58
long_accurate_passes: 21
long_passing_accuracy: 36
interceptions: 67
fin_third_passes_attempted: 54
fin_third_accurate_passes: 33
fin_third_passing_accuracy: 61
clearances: 7
average_pass_to_final_third_length: 33.0
ppda: 7.1
passes_to_box_attempted: 11
accurate_passes_to_box: 3
passes_to_box_accuracy: 27
shot_assists: 4
total_recoveries: 95
recoveries_own_third: 45
recoveries_mid_third: 43
recoveries_opp_third: 7
recoveries_in_opp_half: 22
total_crosses: 11
accurate_crosses: 2
crossing_accuracy: 18
total_losses: 116
losses_own_third: 22
losses_mid_third: 55
losses_opp_third: 39
low_crosses: 5
high_crosses: 6
blocked_crosses: 0
deep_completions: 3
total_duels: 294
total_duels_won: 132
total_duel_win_rate: 45
average_pass_length: 20.1
offensive_duels: 120
offensive_duels_won: 36
offensive_duels_win_rate: 30
defensive_duels: 105
defensive_duels_won: 67
defensive_duels_win_rate: 64
loose_ball_duels: 32
loose_balls_won: 13
loose_ball_win_rate: 41
aerial_duels: 37
aerial_duels_won: 16
aerial_duel_win_rate: 43
dribbles_attempted: 18
successful_dribbles: 9.0
dribbling_success_rate: 50.0
challenge_intensity: 8.2
xG: 0.81
possession_time: 31:54
average_shot_dist: 19.7
match_tempo: 14.7

--------------------------------------------------
team_name: Indiana Hoosiers
opponent_team_name: Michigan Wolverines
match_date: 16-10-2024
competition: NCAA D1 Big Ten Round 8
goals: 5
possession: 44
shots: 10
shots_on_target: 5
num_of_possessions: 124
shots_on_post: 0
shots_blocked: 2
shots_wide: 3
possessions_end_in_opp_half: 67
perc_total_possessions_end_in_opp_half: 54
shots_inside_box: 7
shots_on_target_inside_box: 3
shots_on_target_inside_box_perc: 43
posssessions_end_in_opp_box: 11
perc_total_possessions_end_in_opp_box: 9
shots_outside_box: 3
shots_on_target_outside_box: 2
shots_on_target_outside_box_perc: 67
average_possession_time: 00:12
corners: 5
free_kicks: 1
offsides: 1
total_open_play_possessions: 94
fouls_committed: 8
fouls_drawn: 16
num_short_possessions: 53
yellows: 1
reds: 0
num_medium_possessions: 25
num_long_possessions: 12
num_very_long_possessions: 4
total_attacks: 48
total_attacks_with_shots: 10
total_attacks_to_shot_rate: 21
num_positional_attacks: 36
positional_attacks_with_shots: 6
positional_attacks_to_shot_rate: 17
counters: 0
total_passes_attempted: 365
total_accurate_passes: 283
total_passing_accuracy: 78
total_free_kicks: 1
free_kicks_with_shots: 0
free_kick_shot_perc: 0
forward_passes_attempted: 141
forward_accurate_passes: 87
forward_passing_accuracy: 62
total_corners: 5
corners_with_shots: 1
corner_shot_perc: 20
back_passes_attempted: 66
back_accurate_passes: 61
back_passing_accuracy: 92
lateral_passes_attempted: 112
lateral_accurate_passes: 101
lateral_passing_accuracy: 90
progressive_passes_attempted: 62
progressive_accurate_passes: 43
progressive_passing_accuracy: 69
slide_tackles: 1
long_passes_attempted: 58
long_accurate_passes: 30
long_passing_accuracy: 52
interceptions: 29
fin_third_passes_attempted: 55
fin_third_accurate_passes: 28
fin_third_passing_accuracy: 51
clearances: 8
average_pass_to_final_third_length: 32.9
ppda: 9.7
passes_to_box_attempted: 12
accurate_passes_to_box: 6
passes_to_box_accuracy: 50
shot_assists: 4
total_recoveries: 89
recoveries_own_third: 25
recoveries_mid_third: 45
recoveries_opp_third: 19
recoveries_in_opp_half: 40
total_crosses: 11
accurate_crosses: 5
crossing_accuracy: 45
total_losses: 127
losses_own_third: 21
losses_mid_third: 43
losses_opp_third: 63
low_crosses: 2
high_crosses: 6
blocked_crosses: 3
deep_completions: 5
total_duels: 294
total_duels_won: 151
total_duel_win_rate: 51
average_pass_length: 20.7
offensive_duels: 105
offensive_duels_won: 38
offensive_duels_win_rate: 36
defensive_duels: 120
defensive_duels_won: 84
defensive_duels_win_rate: 70
loose_ball_duels: 32
loose_balls_won: 13
loose_ball_win_rate: 41
aerial_duels: 37
aerial_duels_won: 16
aerial_duel_win_rate: 43
dribbles_attempted: 0
successful_dribbles: 66.0
dribbling_success_rate: 445.0
challenge_intensity: 5.9
xG: 1.99
possession_time: 25:20
average_shot_dist: 14.6
match_tempo: 14.6

--------------------------------------------------
team_name: Indiana Hoosiers
opponent_team_name: Washington Huskies
match_date: 04-10-2024
competition: NCAA D1 Big Ten Round 6
goals: 2
possession: 55
shots: 21
shots_on_target: 5
num_of_possessions: 121
shots_on_post: 0
shots_blocked: 4
shots_wide: 12
possessions_end_in_opp_half: 69
perc_total_possessions_end_in_opp_half: 57
shots_inside_box: 8
shots_on_target_inside_box: 3
shots_on_target_inside_box_perc: 38
posssessions_end_in_opp_box: 21
perc_total_possessions_end_in_opp_box: 17
shots_outside_box: 13
shots_on_target_outside_box: 2
shots_on_target_outside_box_perc: 15
average_possession_time: 00:14
corners: 5
free_kicks: 4
offsides: 2
total_open_play_possessions: 91
fouls_committed: 6
fouls_drawn: 15
num_short_possessions: 43
yellows: 1
reds: 0
num_medium_possessions: 23
num_long_possessions: 22
num_very_long_possessions: 3
total_attacks: 51
total_attacks_with_shots: 20
total_attacks_to_shot_rate: 39
num_positional_attacks: 34
positional_attacks_with_shots: 16
positional_attacks_to_shot_rate: 47
counters: 5
total_passes_attempted: 404
total_accurate_passes: 319
total_passing_accuracy: 79
total_free_kicks: 4
free_kicks_with_shots: 2
free_kick_shot_perc: 50
forward_passes_attempted: 166
forward_accurate_passes: 116
forward_passing_accuracy: 70
total_corners: 5
corners_with_shots: 1
corner_shot_perc: 20
back_passes_attempted: 56
back_accurate_passes: 53
back_passing_accuracy: 95
lateral_passes_attempted: 133
lateral_accurate_passes: 110
lateral_passing_accuracy: 83
progressive_passes_attempted: 89
progressive_accurate_passes: 68
progressive_passing_accuracy: 76
slide_tackles: 1
long_passes_attempted: 72
long_accurate_passes: 40
long_passing_accuracy: 56
interceptions: 29
fin_third_passes_attempted: 70
fin_third_accurate_passes: 42
fin_third_passing_accuracy: 60
clearances: 19
average_pass_to_final_third_length: 31.1
ppda: 12.4
passes_to_box_attempted: 16
accurate_passes_to_box: 6
passes_to_box_accuracy: 38
shot_assists: 7
total_recoveries: 107
recoveries_own_third: 36
recoveries_mid_third: 50
recoveries_opp_third: 21
recoveries_in_opp_half: 41
total_crosses: 13
accurate_crosses: 5
crossing_accuracy: 38
total_losses: 143
losses_own_third: 17
losses_mid_third: 52
losses_opp_third: 74
low_crosses: 3
high_crosses: 9
blocked_crosses: 1
deep_completions: 5
total_duels: 273
total_duels_won: 134
total_duel_win_rate: 49
average_pass_length: 21.8
offensive_duels: 123
offensive_duels_won: 56
offensive_duels_win_rate: 46
defensive_duels: 62
defensive_duels_won: 40
defensive_duels_win_rate: 65
loose_ball_duels: 37
loose_balls_won: 14
loose_ball_win_rate: 38
aerial_duels: 51
aerial_duels_won: 24
aerial_duel_win_rate: 47
dribbles_attempted: 41
successful_dribbles: 24
dribbling_success_rate: 59.0
challenge_intensity: 5.4
xG: 1.28
possession_time: 29:30
average_shot_dist: 21.9
match_tempo: 13.9

--------------------------------------------------
team_name: Washington Huskies
opponent_team_name: Indiana Hoosiers
match_date: 04-10-2024
competition: NCAA D1 Big Ten Round 6
goals: 2
possession: 45
shots: 11
shots_on_target: 6
num_of_possessions: 116
shots_on_post: 2
shots_blocked: 2
shots_wide: 1
possessions_end_in_opp_half: 61
perc_total_possessions_end_in_opp_half: 53
shots_inside_box: 6
shots_on_target_inside_box: 4
shots_on_target_inside_box_perc: 67
posssessions_end_in_opp_box: 12
perc_total_possessions_end_in_opp_box: 10
shots_outside_box: 5
shots_on_target_outside_box: 2
shots_on_target_outside_box_perc: 40
average_possession_time: 00:12
corners: 4
free_kicks: 1
offsides: 8
total_open_play_possessions: 92
fouls_committed: 16
fouls_drawn: 6
num_short_possessions: 54
yellows: 0
reds: 0
num_medium_possessions: 25
num_long_possessions: 10
num_very_long_possessions: 3
total_attacks: 39
total_attacks_with_shots: 11
total_attacks_to_shot_rate: 28
num_positional_attacks: 32
positional_attacks_with_shots: 8
positional_attacks_to_shot_rate: 25
counters: 0
total_passes_attempted: 397
total_accurate_passes: 295
total_passing_accuracy: 74
total_free_kicks: 1
free_kicks_with_shots: 0
free_kick_shot_perc: 0
forward_passes_attempted: 181
forward_accurate_passes: 123
forward_passing_accuracy: 68
total_corners: 4
corners_with_shots: 1
corner_shot_perc: 25
back_passes_attempted: 54
back_accurate_passes: 49
back_passing_accuracy: 91
lateral_passes_attempted: 106
lateral_accurate_passes: 84
lateral_passing_accuracy: 79
progressive_passes_attempted: 114
progressive_accurate_passes: 78
progressive_passing_accuracy: 68
slide_tackles: 6
long_passes_attempted: 63
long_accurate_passes: 32
long_passing_accuracy: 51
interceptions: 36
fin_third_passes_attempted: 58
fin_third_accurate_passes: 39
fin_third_passing_accuracy: 67
clearances: 16
average_pass_to_final_third_length: 31.4
ppda: 9.6
passes_to_box_attempted: 23
accurate_passes_to_box: 14
passes_to_box_accuracy: 61
shot_assists: 7
total_recoveries: 93
recoveries_own_third: 39
recoveries_mid_third: 47
recoveries_opp_third: 7
recoveries_in_opp_half: 24
total_crosses: 15
accurate_crosses: 6
crossing_accuracy: 40
total_losses: 144
losses_own_third: 27
losses_mid_third: 55
losses_opp_third: 62
low_crosses: 5
high_crosses: 9
blocked_crosses: 1
deep_completions: 8
total_duels: 273
total_duels_won: 132
total_duel_win_rate: 48
average_pass_length: 19.9
offensive_duels: 62
offensive_duels_won: 22
offensive_duels_win_rate: 35
defensive_duels: 123
defensive_duels_won: 67
defensive_duels_win_rate: 54
loose_ball_duels: 37
loose_balls_won: 18
loose_ball_win_rate: 49
aerial_duels: 51
aerial_duels_won: 25
aerial_duel_win_rate: 49
dribbles_attempted: 22
successful_dribbles: /
dribbling_success_rate: 1.02
challenge_intensity: 7.0
xG: 0.83
possession_time: 24:16
average_shot_dist: 18.6
match_tempo: 16.5

--------------------------------------------------
team_name: Indiana Hoosiers
opponent_team_name: Maryland College Park Terrapins
match_date: 21-09-2024
competition: NCAA D1 Big Ten Round 3
goals: 0
possession: 60
shots: 18
shots_on_target: 5
num_of_possessions: 120
shots_on_post: 0
shots_blocked: 8
shots_wide: 5
possessions_end_in_opp_half: 68
perc_total_possessions_end_in_opp_half: 57
shots_inside_box: 11
shots_on_target_inside_box: 4
shots_on_target_inside_box_perc: 36
posssessions_end_in_opp_box: 19
perc_total_possessions_end_in_opp_box: 16
shots_outside_box: 7
shots_on_target_outside_box: 1
shots_on_target_outside_box_perc: 14
average_possession_time: 00:16
corners: 9
free_kicks: 1
offsides: 1
total_open_play_possessions: 88
fouls_committed: 11
fouls_drawn: 13
num_short_possessions: 43
yellows: 1
reds: 0
num_medium_possessions: 27
num_long_possessions: 12
num_very_long_possessions: 6
total_attacks: 55
total_attacks_with_shots: 18
total_attacks_to_shot_rate: 33
num_positional_attacks: 38
positional_attacks_with_shots: 13
positional_attacks_to_shot_rate: 34
counters: 0
total_passes_attempted: 460
total_accurate_passes: 379
total_passing_accuracy: 82
total_free_kicks: 1
free_kicks_with_shots: 0
free_kick_shot_perc: 0
forward_passes_attempted: 149
forward_accurate_passes: 116
forward_passing_accuracy: 78
total_corners: 9
corners_with_shots: 1
corner_shot_perc: 11
back_passes_attempted: 69
back_accurate_passes: 62
back_passing_accuracy: 90
lateral_passes_attempted: 194
lateral_accurate_passes: 167
lateral_passing_accuracy: 86
progressive_passes_attempted: 89
progressive_accurate_passes: 73
progressive_passing_accuracy: 82
slide_tackles: 2
long_passes_attempted: 62
long_accurate_passes: 38
long_passing_accuracy: 61
interceptions: 31
fin_third_passes_attempted: 68
fin_third_accurate_passes: 50
fin_third_passing_accuracy: 74
clearances: 4
average_pass_to_final_third_length: 31.5
ppda: 8.7
passes_to_box_attempted: 23
accurate_passes_to_box: 11
passes_to_box_accuracy: 48
shot_assists: 10
total_recoveries: 94
recoveries_own_third: 39
recoveries_mid_third: 39
recoveries_opp_third: 16
recoveries_in_opp_half: 29
total_crosses: 19
accurate_crosses: 8
crossing_accuracy: 42
total_losses: 123
losses_own_third: 13
losses_mid_third: 39
losses_opp_third: 71
low_crosses: 4
high_crosses: 13
blocked_crosses: 2
deep_completions: 6
total_duels: 222
total_duels_won: 117
total_duel_win_rate: 53
average_pass_length: 24.5
offensive_duels: 83
offensive_duels_won: 38
offensive_duels_win_rate: 46
defensive_duels: 78
defensive_duels_won: 51
defensive_duels_win_rate: 65
loose_ball_duels: 12
loose_balls_won: 5
loose_ball_win_rate: 42
aerial_duels: 49
aerial_duels_won: 23
aerial_duel_win_rate: 47
dribbles_attempted: 27
successful_dribbles: 19
dribbling_success_rate: 70.0
challenge_intensity: 5.6
xG: 1.22
possession_time: 33:28
average_shot_dist: 20.2
match_tempo: 13.9

--------------------------------------------------
team_name: Maryland College Park Terrapins
opponent_team_name: Indiana Hoosiers
match_date: 21-09-2024
competition: NCAA D1 Big Ten Round 3
goals: 1
possession: 40
shots: 9
shots_on_target: 5
num_of_possessions: 107
shots_on_post: 0
shots_blocked: 2
shots_wide: 2
possessions_end_in_opp_half: 52
perc_total_possessions_end_in_opp_half: 49
shots_inside_box: 4
shots_on_target_inside_box: 3
shots_on_target_inside_box_perc: 75
posssessions_end_in_opp_box: 8
perc_total_possessions_end_in_opp_box: 7
shots_outside_box: 5
shots_on_target_outside_box: 2
shots_on_target_outside_box_perc: 40
average_possession_time: 00:12
corners: 5
free_kicks: 1
offsides: 2
total_open_play_possessions: 87
fouls_committed: 13
fouls_drawn: 10
num_short_possessions: 46
yellows: 1
reds: 0
num_medium_possessions: 23
num_long_possessions: 16
num_very_long_possessions: 2
total_attacks: 37
total_attacks_with_shots: 8
total_attacks_to_shot_rate: 22
num_positional_attacks: 30
positional_attacks_with_shots: 6
positional_attacks_to_shot_rate: 20
counters: 0
total_passes_attempted: 283
total_accurate_passes: 214
total_passing_accuracy: 76
total_free_kicks: 1
free_kicks_with_shots: 0
free_kick_shot_perc: 0
forward_passes_attempted: 120
forward_accurate_passes: 80
forward_passing_accuracy: 67
total_corners: 5
corners_with_shots: 1
corner_shot_perc: 20
back_passes_attempted: 36
back_accurate_passes: 33
back_passing_accuracy: 92
lateral_passes_attempted: 95
lateral_accurate_passes: 78
lateral_passing_accuracy: 82
progressive_passes_attempted: 73
progressive_accurate_passes: 51
progressive_passing_accuracy: 70
slide_tackles: 3
long_passes_attempted: 43
long_accurate_passes: 21
long_passing_accuracy: 49
interceptions: 47
fin_third_passes_attempted: 57
fin_third_accurate_passes: 38
fin_third_passing_accuracy: 67
clearances: 17
average_pass_to_final_third_length: 32.0
ppda: 11.1
passes_to_box_attempted: 9
accurate_passes_to_box: 5
passes_to_box_accuracy: 56
shot_assists: 6
total_recoveries: 84
recoveries_own_third: 41
recoveries_mid_third: 36
recoveries_opp_third: 7
recoveries_in_opp_half: 26
total_crosses: 8
accurate_crosses: 1
crossing_accuracy: 13
total_losses: 118
losses_own_third: 28
losses_mid_third: 42
losses_opp_third: 48
low_crosses: 3
high_crosses: 3
blocked_crosses: 2
deep_completions: 5
total_duels: 222
total_duels_won: 92
total_duel_win_rate: 41
average_pass_length: 22.1
offensive_duels: 78
offensive_duels_won: 27
offensive_duels_win_rate: 35
defensive_duels: 83
defensive_duels_won: 45
defensive_duels_win_rate: 54
loose_ball_duels: 12
loose_balls_won: 1
loose_ball_win_rate: 8
aerial_duels: 49
aerial_duels_won: 19
aerial_duel_win_rate: 39
dribbles_attempted: 13
successful_dribbles: /
dribbling_success_rate: 0.95
challenge_intensity: 4.4
xG: 1.29
possession_time: 22:35
average_shot_dist: 22.0
match_tempo: 12.9

--------------------------------------------------
team_name: Indiana Hoosiers
opponent_team_name: Yale Bulldogs
match_date: 02-09-2024
competition: NCAA D1 Non-conference matches Regular season
goals: 2
possession: 65
shots: 15
shots_on_target: 4
num_of_possessions: 127
shots_on_post: 0
shots_blocked: 5
shots_wide: 6
possessions_end_in_opp_half: 67
perc_total_possessions_end_in_opp_half: 53
shots_inside_box: 10
shots_on_target_inside_box: 3
shots_on_target_inside_box_perc: 30
posssessions_end_in_opp_box: 20
perc_total_possessions_end_in_opp_box: 16
shots_outside_box: 5
shots_on_target_outside_box: 1
shots_on_target_outside_box_perc: 20
average_possession_time: 00:14
corners: 7
free_kicks: 5
offsides: 2
total_open_play_possessions: 92
fouls_committed: 13
fouls_drawn: 21
num_short_possessions: 42
yellows: 0
reds: 0
num_medium_possessions: 28
num_long_possessions: 16
num_very_long_possessions: 6
total_attacks: 56
total_attacks_with_shots: 14
total_attacks_to_shot_rate: 25
num_positional_attacks: 35
positional_attacks_with_shots: 8
positional_attacks_to_shot_rate: 23
counters: 2
total_passes_attempted: 423
total_accurate_passes: 338
total_passing_accuracy: 80
total_free_kicks: 5
free_kicks_with_shots: 1
free_kick_shot_perc: 20
forward_passes_attempted: 153
forward_accurate_passes: 98
